target,include,include_display,resolved,occurrences,including_files,including_file_count,recursive_include_count,transitive_loc,total_cost,internal_includer_count
themachinethatgoesping_tools,subprojects/xtl-0.8.1/include/xtl/xsequence.hpp,xtl/xsequence.hpp,True,17,subprojects/tools/subprojects/xtensor-0.27.1/include/xtensor/containers/xcontainer.hpp|subprojects/tools/subprojects/xtensor-0.27.1/include/xtensor/core/xassign.hpp|subprojects/tools/subprojects/xtensor-0.27.1/include/xtensor/core/xfunction.hpp|subprojects/tools/subprojects/xtensor-0.27.1/include/xtensor/core/xiterator.hpp|subprojects/tools/subprojects/xtensor-0.27.1/include/xtensor/core/xmath.hpp|subprojects/tools/subprojects/xtensor-0.27.1/include/xtensor/core/xoperation.hpp|subprojects/tools/subprojects/xtensor-0.27.1/include/xtensor/core/xstrides.hpp|subprojects/tools/subprojects/xtensor-0.27.1/include/xtensor/generators/xbuilder.hpp|subprojects/tools/subprojects/xtensor-0.27.1/include/xtensor/generators/xgenerator.hpp|subprojects/tools/subprojects/xtensor-0.27.1/include/xtensor/misc/xmanipulation.hpp|subprojects/tools/subprojects/xtensor-0.27.1/include/xtensor/reducers/xreducer.hpp|subprojects/tools/subprojects/xtensor-0.27.1/include/xtensor/utils/xexception.hpp|subprojects/tools/subprojects/xtensor-0.27.1/include/xtensor/utils/xutils.hpp|subprojects/tools/subprojects/xtensor-0.27.1/include/xtensor/views/xbroadcast.hpp|subprojects/tools/subprojects/xtensor-0.27.1/include/xtensor/views/xstrided_view.hpp|subprojects/tools/subprojects/xtensor-0.27.1/include/xtensor/views/xstrided_view_base.hpp|subprojects/xtl-0.8.1/include/xtl/xoptional_sequence.hpp,17,4,1266,21522,16
themachinethatgoesping_tools,subprojects/xtl-0.8.1/include/xtl/xmeta_utils.hpp,xtl/xmeta_utils.hpp,True,7,subprojects/tools/subprojects/xtensor-0.27.1/include/xtensor/containers/xcontainer.hpp|subprojects/tools/subprojects/xtensor-0.27.1/include/xtensor/core/xexpression.hpp|subprojects/tools/subprojects/xtensor-0.27.1/include/xtensor/core/xiterator.hpp|subprojects/tools/subprojects/xtensor-0.27.1/include/xtensor/utils/xutils.hpp|subprojects/xtl-0.8.1/include/xtl/xoptional.hpp|subprojects/xtl-0.8.1/include/xtl/xoptional_meta.hpp|subprojects/xtl-0.8.1/include/xtl/xsequence.hpp,7,3,1077,7539,4
themachinethatgoesping_tools,subprojects/xtl-0.8.1/include/xtl/xdynamic_bitset.hpp,xtl/xdynamic_bitset.hpp,True,2,subprojects/tools/subprojects/xtensor-0.27.1/include/xtensor/utils/xtensor_simd.hpp|subprojects/xtl-0.8.1/include/xtl/xoptional_sequence.hpp,2,6,3441,6882,1
themachinethatgoesping_tools,subprojects/xtl-0.8.1/include/xtl/xtype_traits.hpp,xtype_traits.hpp,True,13,subprojects/tools/subprojects/xtensor-0.27.1/include/xtensor/containers/xscalar.hpp|subprojects/tools/subprojects/xtensor-0.27.1/include/xtensor/core/xexpression.hpp|subprojects/tools/subprojects/xtensor-0.27.1/include/xtensor/core/xfunction.hpp|subprojects/tools/subprojects/xtensor-0.27.1/include/xtensor/core/xmath.hpp|subprojects/tools/subprojects/xtensor-0.27.1/include/xtensor/generators/xbuilder.hpp|subprojects/tools/subprojects/xtensor-0.27.1/include/xtensor/misc/xtl_concepts.hpp|subprojects/tools/subprojects/xtensor-0.27.1/include/xtensor/utils/xutils.hpp|subprojects/tools/subprojects/xtensor-0.27.1/include/xtensor/views/xslice.hpp|subprojects/xtl-0.8.1/include/xtl/xcomplex.hpp|subprojects/xtl-0.8.1/include/xtl/xdynamic_bitset.hpp|subprojects/xtl-0.8.1/include/xtl/xfunctional.hpp|subprojects/xtl-0.8.1/include/xtl/xoptional.hpp|subprojects/xtl-0.8.1/include/xtl/xoptional_meta.hpp,13,1,428,5564,8
themachinethatgoesping_tools,subprojects/xtl-0.8.1/include/xtl/xclosure.hpp,xclosure.hpp,True,6,subprojects/tools/subprojects/xtensor-0.27.1/include/xtensor/containers/xbuffer_adaptor.hpp|subprojects/tools/subprojects/xtensor-0.27.1/include/xtensor/core/xexpression.hpp|subprojects/tools/subprojects/xtensor-0.27.1/include/xtensor/generators/xbuilder.hpp|subprojects/xtl-0.8.1/include/xtl/xcomplex.hpp|subprojects/xtl-0.8.1/include/xtl/xdynamic_bitset.hpp|subprojects/xtl-0.8.1/include/xtl/xoptional.hpp,6,1,479,2874,3
themachinethatgoesping_tools,subprojects/xtl-0.8.1/include/xtl/xfunctional.hpp,xfunctional.hpp,True,4,subprojects/tools/subprojects/xtensor-0.27.1/include/xtensor/reducers/xreducer.hpp|subprojects/tools/subprojects/xtensor-0.27.1/include/xtensor/utils/xutils.hpp|subprojects/xtl-0.8.1/include/xtl/xmeta_utils.hpp|subprojects/xtl-0.8.1/include/xtl/xoptional.hpp,4,2,472,1888,2
themachinethatgoesping_tools,subprojects/xtl-0.8.1/include/xtl/xspan_impl.hpp,xtl/xspan_impl.hpp,True,2,subprojects/tools/subprojects/xtensor-0.27.1/include/xtensor/utils/xexception.hpp|subprojects/xtl-0.8.1/include/xtl/xspan.hpp,2,0,779,1558,1
themachinethatgoesping_tools,subprojects/xtl-0.8.1/include/xtl/xiterator_base.hpp,xiterator_base.hpp,True,3,subprojects/tools/subprojects/xtensor-0.27.1/include/xtensor/core/xiterator.hpp|subprojects/xtl-0.8.1/include/xtl/xdynamic_bitset.hpp|subprojects/xtl-0.8.1/include/xtl/xoptional_sequence.hpp,3,0,422,1266,1
themachinethatgoesping_tools,/home/peurban/.local/share/mamba/envs/dev/include/boost/math/interpolators/makima.hpp,boost/math/interpolators/makima.hpp,True,1,subprojects/tools/src/themachinethatgoesping/tools/vectorinterpolators/akimainterpolator.hpp,1,1,616,616,1
themachinethatgoesping_tools,subprojects/xtl-0.8.1/include/xtl/xcompare.hpp,xtl/xcompare.hpp,True,3,subprojects/tools/subprojects/xtensor-0.27.1/include/xtensor/core/xiterator.hpp|subprojects/tools/subprojects/xtensor-0.27.1/include/xtensor/misc/xmanipulation.hpp|subprojects/tools/subprojects/xtensor-0.27.1/include/xtensor/utils/xexception.hpp,3,0,179,537,3
themachinethatgoesping_tools,AvailabilityMacros.h,AvailabilityMacros.h,False,1,subprojects/tools/subprojects/xsimd-13.2.0/include/xsimd/arch/xsimd_scalar.hpp,1,,,,1
themachinethatgoesping_tools,algorithm,algorithm,False,66,/home/peurban/.local/share/mamba/envs/dev/include/boost/algorithm/string/case_conv.hpp|/home/peurban/.local/share/mamba/envs/dev/include/boost/algorithm/string/classification.hpp|/home/peurban/.local/share/mamba/envs/dev/include/boost/algorithm/string/detail/classification.hpp|/home/peurban/.local/share/mamba/envs/dev/include/boost/algorithm/string/detail/replace_storage.hpp|/home/peurban/.local/share/mamba/envs/dev/include/boost/algorithm/string/iter_find.hpp|/home/peurban/.local/share/mamba/envs/dev/include/boost/config/stdlib/stlport.hpp|/home/peurban/.local/share/mamba/envs/dev/include/boost/function/function_template.hpp|/home/peurban/.local/share/mamba/envs/dev/include/boost/iostreams/detail/adapter/output_iterator_adapter.hpp|/home/peurban/.local/share/mamba/envs/dev/include/boost/iostreams/detail/adapter/range_adapter.hpp|/home/peurban/.local/share/mamba/envs/dev/include/boost/iostreams/detail/buffer.hpp|/home/peurban/.local/share/mamba/envs/dev/include/boost/iostreams/detail/double_object.hpp|/home/peurban/.local/share/mamba/envs/dev/include/boost/iostreams/detail/streambuf/indirect_streambuf.hpp|/home/peurban/.local/share/mamba/envs/dev/include/boost/iterator/iterator_concepts.hpp|/home/peurban/.local/share/mamba/envs/dev/include/boost/math/interpolators/detail/cubic_hermite_detail.hpp|/home/peurban/.local/share/mamba/envs/dev/include/boost/range/iterator_range_core.hpp|/home/peurban/.local/share/mamba/envs/dev/include/boost/range/iterator_range_io.hpp|/home/peurban/.local/share/mamba/envs/dev/include/boost/type_traits/intrinsics.hpp|/home/peurban/.local/share/mamba/envs/dev/include/nlohmann/detail/conversions/from_json.hpp|/home/peurban/.local/share/mamba/envs/dev/include/nlohmann/detail/conversions/to_json.hpp|/home/peurban/.local/share/mamba/envs/dev/include/nlohmann/detail/input/binary_reader.hpp|/home/peurban/.local/share/mamba/envs/dev/include/nlohmann/detail/json_pointer.hpp|/home/peurban/.local/share/mamba/envs/dev/include/nlohmann/detail/output/binary_writer.hpp|/home/peurban/.local/share/mamba/envs/dev/include/nlohmann/detail/output/output_adapters.hpp|/home/peurban/.local/share/mamba/envs/dev/include/nlohmann/detail/output/serializer.hpp|/home/peurban/.local/share/mamba/envs/dev/include/nlohmann/json.hpp|/home/peurban/.local/share/mamba/envs/dev/include/oneapi/tbb/blocked_nd_range.h|/home/peurban/.local/share/mamba/envs/dev/include/oneapi/tbb/concurrent_lru_cache.h|/home/peurban/.local/share/mamba/envs/dev/include/oneapi/tbb/concurrent_vector.h|/home/peurban/.local/share/mamba/envs/dev/include/oneapi/tbb/detail/_concurrent_skip_list.h|/home/peurban/.local/share/mamba/envs/dev/include/oneapi/tbb/detail/_concurrent_unordered_base.h|/home/peurban/.local/share/mamba/envs/dev/include/oneapi/tbb/parallel_sort.h|/home/peurban/.local/share/mamba/envs/dev/include/oneapi/tbb/partitioner.h|/usr/include/eigen3/Eigen/Core|/usr/include/eigen3/Eigen/SparseCore|subprojects/tools/src/themachinethatgoesping/tools/classhelper/objectprinter.cpp|subprojects/tools/src/themachinethatgoesping/tools/vectorinterpolators/akimainterpolator.hpp|subprojects/tools/src/themachinethatgoesping/tools/vectorinterpolators/i_pairinterpolator.hpp|subprojects/tools/subprojects/date-3.0.2/include/date/date.h|subprojects/tools/subprojects/fmt-12.0.0/include/fmt/chrono.h|subprojects/tools/subprojects/fmt-12.0.0/include/fmt/format-inl.h|subprojects/tools/subprojects/indicators-master/include/indicators/block_progress_bar.hpp|subprojects/tools/subprojects/indicators-master/include/indicators/details/stream_helper.hpp|subprojects/tools/subprojects/indicators-master/include/indicators/progress_spinner.hpp|subprojects/tools/subprojects/xsimd-13.2.0/include/xsimd/arch/generic/xsimd_generic_memory.hpp|subprojects/tools/subprojects/xsimd-13.2.0/include/xsimd/arch/xsimd_neon.hpp|subprojects/tools/subprojects/xsimd-13.2.0/include/xsimd/config/xsimd_cpuid.hpp|subprojects/tools/subprojects/xsimd-13.2.0/include/xsimd/memory/xsimd_aligned_allocator.hpp|subprojects/tools/subprojects/xtensor-0.27.1/include/xtensor/containers/xbuffer_adaptor.hpp|subprojects/tools/subprojects/xtensor-0.27.1/include/xtensor/containers/xcontainer.hpp|subprojects/tools/subprojects/xtensor-0.27.1/include/xtensor/containers/xstorage.hpp|subprojects/tools/subprojects/xtensor-0.27.1/include/xtensor/containers/xtensor.hpp|subprojects/tools/subprojects/xtensor-0.27.1/include/xtensor/core/xassign.hpp|subprojects/tools/subprojects/xtensor-0.27.1/include/xtensor/core/xfunction.hpp|subprojects/tools/subprojects/xtensor-0.27.1/include/xtensor/core/xiterator.hpp|subprojects/tools/subprojects/xtensor-0.27.1/include/xtensor/core/xmath.hpp|subprojects/tools/subprojects/xtensor-0.27.1/include/xtensor/core/xoperation.hpp|subprojects/tools/subprojects/xtensor-0.27.1/include/xtensor/core/xshape.hpp|subprojects/tools/subprojects/xtensor-0.27.1/include/xtensor/generators/xgenerator.hpp|subprojects/tools/subprojects/xtensor-0.27.1/include/xtensor/misc/xmanipulation.hpp|subprojects/tools/subprojects/xtensor-0.27.1/include/xtensor/reducers/xaccumulator.hpp|subprojects/tools/subprojects/xtensor-0.27.1/include/xtensor/reducers/xreducer.hpp|subprojects/tools/subprojects/xtensor-0.27.1/include/xtensor/utils/xutils.hpp|subprojects/tools/subprojects/xtensor-0.27.1/include/xtensor/views/xbroadcast.hpp|subprojects/tools/subprojects/xtensor-0.27.1/include/xtensor/views/xstrided_view.hpp|subprojects/xtl-0.8.1/include/xtl/xdynamic_bitset.hpp,65,,,,30
themachinethatgoesping_tools,arm_acle.h,arm_acle.h,False,1,subprojects/tools/subprojects/sse2neon-1.8.0/sse2neon.h,1,,,,1
themachinethatgoesping_tools,arm_neon.h,arm_neon.h,False,3,/usr/include/eigen3/Eigen/src/Core/util/ConfigureVectorization.h|subprojects/tools/subprojects/sse2neon-1.8.0/sse2neon.h|subprojects/tools/subprojects/xsimd-13.2.0/include/xsimd/types/xsimd_neon_register.hpp,3,,,,2
themachinethatgoesping_tools,arm_sve.h,arm_sve.h,False,2,/usr/include/eigen3/Eigen/src/Core/util/ConfigureVectorization.h|subprojects/tools/subprojects/xsimd-13.2.0/include/xsimd/types/xsimd_sve_register.hpp,2,,,,1
themachinethatgoesping_tools,array,array,False,38,/home/peurban/.local/share/mamba/envs/dev/include/nlohmann/detail/conversions/from_json.hpp|/home/peurban/.local/share/mamba/envs/dev/include/nlohmann/detail/conversions/to_chars.hpp|/home/peurban/.local/share/mamba/envs/dev/include/nlohmann/detail/input/binary_reader.hpp|/home/peurban/.local/share/mamba/envs/dev/include/nlohmann/detail/input/input_adapters.hpp|/home/peurban/.local/share/mamba/envs/dev/include/nlohmann/detail/input/lexer.hpp|/home/peurban/.local/share/mamba/envs/dev/include/nlohmann/detail/meta/cpp_future.hpp|/home/peurban/.local/share/mamba/envs/dev/include/nlohmann/detail/output/binary_writer.hpp|/home/peurban/.local/share/mamba/envs/dev/include/nlohmann/detail/output/serializer.hpp|/home/peurban/.local/share/mamba/envs/dev/include/nlohmann/detail/value_t.hpp|/home/peurban/.local/share/mamba/envs/dev/include/oneapi/tbb/blocked_nd_range.h|/home/peurban/.local/share/mamba/envs/dev/include/oneapi/tbb/detail/_concurrent_skip_list.h|/usr/include/eigen3/Eigen/Core|subprojects/tools/src/themachinethatgoesping/tools/rotationfunctions/helper.hpp|subprojects/tools/src/themachinethatgoesping/tools/rotationfunctions/quaternions.hpp|subprojects/tools/src/themachinethatgoesping/tools/vectorinterpolators/i_interpolator.hpp|subprojects/tools/src/themachinethatgoesping/tools/vectorinterpolators/slerpinterpolator.hpp|subprojects/tools/subprojects/frozen-1.1.1/include/frozen/bits/basic_types.h|subprojects/tools/subprojects/magic_enum-0.9.7/include/magic_enum/magic_enum.hpp|subprojects/tools/subprojects/xsimd-13.2.0/include/xsimd/arch/generic/xsimd_generic_trigo.hpp|subprojects/tools/subprojects/xsimd-13.2.0/include/xsimd/arch/xsimd_avx512bw.hpp|subprojects/tools/subprojects/xsimd-13.2.0/include/xsimd/arch/xsimd_avx512er.hpp|subprojects/tools/subprojects/xsimd-13.2.0/include/xsimd/arch/xsimd_avx512ifma.hpp|subprojects/tools/subprojects/xsimd-13.2.0/include/xsimd/arch/xsimd_avx512pf.hpp|subprojects/tools/subprojects/xsimd-13.2.0/include/xsimd/arch/xsimd_avx512vbmi.hpp|subprojects/tools/subprojects/xsimd-13.2.0/include/xsimd/arch/xsimd_avx512vnni_avx512bw.hpp|subprojects/tools/subprojects/xsimd-13.2.0/include/xsimd/arch/xsimd_avx512vnni_avx512vbmi.hpp|subprojects/tools/subprojects/xsimd-13.2.0/include/xsimd/arch/xsimd_avxvnni.hpp|subprojects/tools/subprojects/xtensor-0.27.1/include/xtensor/containers/xscalar.hpp|subprojects/tools/subprojects/xtensor-0.27.1/include/xtensor/containers/xtensor.hpp|subprojects/tools/subprojects/xtensor-0.27.1/include/xtensor/core/xiterator.hpp|subprojects/tools/subprojects/xtensor-0.27.1/include/xtensor/core/xmath.hpp|subprojects/tools/subprojects/xtensor-0.27.1/include/xtensor/generators/xbuilder.hpp|subprojects/tools/subprojects/xtensor-0.27.1/include/xtensor/utils/xutils.hpp|subprojects/tools/subprojects/xtensor-0.27.1/include/xtensor/views/xbroadcast.hpp|subprojects/tools/subprojects/xxhash_cpp-git-master/include/xxhash.hpp|subprojects/xtl-0.8.1/include/xtl/xoptional_sequence.hpp|subprojects/xtl-0.8.1/include/xtl/xsequence.hpp|subprojects/xtl-0.8.1/include/xtl/xspan_impl.hpp,38,,,,23
themachinethatgoesping_tools,asm/hwcap.h,asm/hwcap.h,False,1,subprojects/tools/subprojects/xsimd-13.2.0/include/xsimd/config/xsimd_cpuid.hpp,1,,,,1
themachinethatgoesping_tools,atomic,atomic,False,29,/home/peurban/.local/share/mamba/envs/dev/include/oneapi/tbb/collaborative_call_once.h|/home/peurban/.local/share/mamba/envs/dev/include/oneapi/tbb/concurrent_hash_map.h|/home/peurban/.local/share/mamba/envs/dev/include/oneapi/tbb/concurrent_lru_cache.h|/home/peurban/.local/share/mamba/envs/dev/include/oneapi/tbb/detail/_aggregator.h|/home/peurban/.local/share/mamba/envs/dev/include/oneapi/tbb/detail/_concurrent_queue_base.h|/home/peurban/.local/share/mamba/envs/dev/include/oneapi/tbb/detail/_concurrent_skip_list.h|/home/peurban/.local/share/mamba/envs/dev/include/oneapi/tbb/detail/_concurrent_unordered_base.h|/home/peurban/.local/share/mamba/envs/dev/include/oneapi/tbb/detail/_machine.h|/home/peurban/.local/share/mamba/envs/dev/include/oneapi/tbb/detail/_rtm_rw_mutex.h|/home/peurban/.local/share/mamba/envs/dev/include/oneapi/tbb/detail/_segment_table.h|/home/peurban/.local/share/mamba/envs/dev/include/oneapi/tbb/detail/_small_object_pool.h|/home/peurban/.local/share/mamba/envs/dev/include/oneapi/tbb/detail/_task.h|/home/peurban/.local/share/mamba/envs/dev/include/oneapi/tbb/detail/_utils.h|/home/peurban/.local/share/mamba/envs/dev/include/oneapi/tbb/enumerable_thread_specific.h|/home/peurban/.local/share/mamba/envs/dev/include/oneapi/tbb/flow_graph.h|/home/peurban/.local/share/mamba/envs/dev/include/oneapi/tbb/parallel_invoke.h|/home/peurban/.local/share/mamba/envs/dev/include/oneapi/tbb/parallel_pipeline.h|/home/peurban/.local/share/mamba/envs/dev/include/oneapi/tbb/partitioner.h|/home/peurban/.local/share/mamba/envs/dev/include/oneapi/tbb/profiling.h|/home/peurban/.local/share/mamba/envs/dev/include/oneapi/tbb/queuing_mutex.h|/home/peurban/.local/share/mamba/envs/dev/include/oneapi/tbb/queuing_rw_mutex.h|/home/peurban/.local/share/mamba/envs/dev/include/oneapi/tbb/spin_mutex.h|/home/peurban/.local/share/mamba/envs/dev/include/oneapi/tbb/spin_rw_mutex.h|/home/peurban/.local/share/mamba/envs/dev/include/oneapi/tbb/task_scheduler_observer.h|/usr/include/eigen3/Eigen/src/Core/products/Parallelizer.h|subprojects/tools/src/themachinethatgoesping/tools/progressbars/i_progressbartimed.hpp|subprojects/tools/subprojects/fmt-12.0.0/include/fmt/std.h|subprojects/tools/subprojects/indicators-master/include/indicators/block_progress_bar.hpp|subprojects/tools/subprojects/indicators-master/include/indicators/progress_spinner.hpp,29,,,,4
themachinethatgoesping_tools,bit,bit,False,2,/home/peurban/.local/share/mamba/envs/dev/include/nlohmann/detail/input/binary_reader.hpp|subprojects/tools/subprojects/fmt-12.0.0/include/fmt/format.h,2,,,,1
themachinethatgoesping_tools,bitset,bitset,False,2,subprojects/tools/subprojects/fmt-12.0.0/include/fmt/std.h|subprojects/xtl-0.8.1/include/xtl/xoptional_sequence.hpp,2,,,,1
themachinethatgoesping_tools,cassert,cassert,False,12,/home/peurban/.local/share/mamba/envs/dev/include/boost/function/function_template.hpp|/home/peurban/.local/share/mamba/envs/dev/include/boost/iostreams/detail/streambuf/indirect_streambuf.hpp|/home/peurban/.local/share/mamba/envs/dev/include/nlohmann/detail/macro_scope.hpp|/usr/include/eigen3/Eigen/Core|subprojects/tools/subprojects/date-3.0.2/include/date/date.h|subprojects/tools/subprojects/frozen-1.1.1/include/frozen/bits/constexpr_assert.h|subprojects/tools/subprojects/indicators-master/include/indicators/details/stream_helper.hpp|subprojects/tools/subprojects/magic_enum-0.9.7/include/magic_enum/magic_enum.hpp|subprojects/tools/subprojects/xsimd-13.2.0/include/xsimd/arch/xsimd_scalar.hpp|subprojects/tools/subprojects/xsimd-13.2.0/include/xsimd/memory/xsimd_aligned_allocator.hpp|subprojects/tools/subprojects/xsimd-13.2.0/include/xsimd/types/xsimd_batch.hpp|subprojects/tools/subprojects/xtensor-0.27.1/include/xtensor/core/xshape.hpp,12,,,,8
themachinethatgoesping_tools,cctype,cctype,False,2,/home/peurban/.local/share/mamba/envs/dev/include/nlohmann/detail/json_pointer.hpp|subprojects/tools/subprojects/date-3.0.2/include/date/date.h,2,,,,1
themachinethatgoesping_tools,cerrno,cerrno,False,3,/home/peurban/.local/share/mamba/envs/dev/include/nlohmann/detail/json_pointer.hpp|/usr/include/eigen3/Eigen/Core|subprojects/tools/subprojects/fmt-12.0.0/include/fmt/format-inl.h,3,,,,1
themachinethatgoesping_tools,chrono,chrono,False,10,/home/peurban/.local/share/mamba/envs/dev/include/oneapi/tbb/tick_count.h|subprojects/tools/src/themachinethatgoesping/tools/progressbars/i_progressbartimed.cpp|subprojects/tools/src/themachinethatgoesping/tools/timeconv.hpp|subprojects/tools/subprojects/date-3.0.2/include/date/date.h|subprojects/tools/subprojects/fmt-12.0.0/include/fmt/chrono.h|subprojects/tools/subprojects/indicators-master/include/indicators/block_progress_bar.hpp|subprojects/tools/subprojects/indicators-master/include/indicators/details/stream_helper.hpp|subprojects/tools/subprojects/indicators-master/include/indicators/progress_spinner.hpp|subprojects/tools/subprojects/xtensor-0.27.1/include/xtensor/generators/xbuilder.hpp|subprojects/xtl-0.8.1/include/xtl/xtype_traits.hpp,10,,,,8
themachinethatgoesping_tools,climits,climits,False,11,/home/peurban/.local/share/mamba/envs/dev/include/boost/config/compiler/borland.hpp|/home/peurban/.local/share/mamba/envs/dev/include/boost/limits.hpp|/home/peurban/.local/share/mamba/envs/dev/include/boost/type_traits/is_signed.hpp|/home/peurban/.local/share/mamba/envs/dev/include/boost/type_traits/is_unsigned.hpp|/home/peurban/.local/share/mamba/envs/dev/include/oneapi/tbb/detail/_machine.h|/home/peurban/.local/share/mamba/envs/dev/include/oneapi/tbb/detail/_task.h|/usr/include/eigen3/Eigen/Core|subprojects/tools/subprojects/date-3.0.2/include/date/date.h|subprojects/tools/subprojects/fmt-12.0.0/include/fmt/format-inl.h|subprojects/tools/subprojects/xsimd-13.2.0/include/xsimd/arch/generic/xsimd_generic_logical.hpp|subprojects/xtl-0.8.1/include/xtl/xdynamic_bitset.hpp,11,,,,3
